candidate_id,mp_name,constituency,party,owner,raw_name_as_scraped,parsed_qty,parsed_declared_value
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,spouse,PANDIT ESTATE PVT. LTD. Share No. -,6700,94000
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,spouse,MANTRA VAIDHIK SPAS LTD. Share No 16xxxxx,,160100
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,spouse,SALASAR MARKETING PVT. LTD. Share No 18xxxxx,,718000
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,spouse,WORTHVHILE PORTFOLIO PVT. LTD. Share No 30xxxxx,,1005100
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,spouse,VIDHNATH RESEARCH FOUNDATION LTD. Share No. -,10,100
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,spouse,PITAMBAR HOTEL PVT. LTD. Share No. -,250,160000
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,spouse,VAIDHNATH ENTREPRSIES LTD. Share No. -,100,1000
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,spouse,PANDIT ENTREPRISES LTD. Share No 1xxxxx,,100000
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,spouse,PANDIT PLANTSENS PVT. LTD. Share No. -,550,55000
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,spouse,VEDIKA PLANTSENS PVT. LTD. Share No. -,9600,96000
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,spouse,Vaidh Nyutastutikals Pvt. Ltd. Share No 11xxxxx,,1110250
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,spouse,Pasupati Realhomes Pvt. Ltd. Share No 3xxxxx,,382350
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,huf,Fainknil India Foucued Fund Share No 2xxxxx.654,,2407857
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,huf,Frainknil India Prime FundShare No. -,6443.623,13930262
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,huf,Frankline India Smaller Companies Share No 2xxxxx.770,,3604123
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,huf,Frankline India LTD. Fund Share No. -,1392.888,5011766
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,huf,Invesko India Growth Opportunity Share No 1xxxxx.486,,848491
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,huf,Invesko India Infra Fund Share No 8xxxxx.369,,4391043
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,huf,Canara Roboko Equity Tax Saver Fund Share No. -,1562.259,235339
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,huf,Canara Reboko Blue chop equity fundShare No 2xxxxx.068,,1261018
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,huf,Axis Focused 25 fund Share No 3xxxxx.332,,1630627
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,huf,Axis Growth Opportunity Fund Share No 34xxxxx.801,,9507685
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,huf,HSBC ALIS FUND Share No 4xxxxx.04,,5423878
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,huf,HSPC MIDCAP FUND Share No. -,4152.824,1303713
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,huf,HSBC LAREGCAP FUND Share No. -,4093.179,1727125
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,huf,HSBC LARGE AND MIDCAP FUND Share No 2xxxxx.993,,619941
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,huf,NHBC ARBITRAJ FUND Share No 28xxxxx.546,,5010498
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,huf,Manta VAIDIK SPAS LTD. Share No 10xxxxx,,50000
7176,ANURAG SHARMA,JHANSI  (UTTAR PRADESH),,huf,PANDIT ESTATE PVT. LTD. Share No 5xxxxx,,500000
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Laxmi Barter Pvt Ltd 39.45% Shares,,9009300
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Confiux Business Ventures Pvt Ltd 14.44% Shares,,275000
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Confiux Enterprises Pvt Ltd 48 % Shares,,395000
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Naayak Online Services Pvt Ltd 51% Shares,,510000
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Storenama India Pvt Ltd 51 % Shares,,510000
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Altum Power Pvt Ltd 51 % Shares,,51000
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Shikhora Eartware Pvt Ltd 51% Shares,,510000
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Devgange India Pvt Ltd 0% Shares,,0
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Axis Mutual No-INF846k01k01,,2000
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Axis Mutual No-INF846k01k01,,1663
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Mirae Asset Hangseng Asset Nyse No-INF76901H57,,12570
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Mirae Asset Nyse No-INF769k01HF4,,19797
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Quant Mutual Small Cap No-INF966LDAADO,,1000
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Quant Mutual Fund Small Cap Fund Growth open No-INF966LDAADO,,753
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Qunat Mutual Mid Cap INF966LD1176,,3953
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,PGIM India No-INF204KB1617,,2506
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Nippon India PSU No-INF204KB1617,,
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Nippon India Nifty150 No-INF204KB1V60,,
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Nippon India ETF No-INF200K0VT2,,
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,UTI Mutual No-INF789FB1X58,,
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Axis Mutual Fund No 91016550xxxxx,,52
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,"PGIM India, Mutual Fund,",91018165711,34
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Quant MF,5102049754,210
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Quant MF No 5102304xxxxx,,30
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,self,Quant MF No 5102304xxxxx,,9
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,spouse,Laxmi Barter Pvt Ltd 35.89% Shares,,6106980
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,spouse,Altum Power Pvt Ltd 49% Shares,,490000
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,spouse,Naayak Online Services Pvt Ltd 49% Shares,,49000
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,spouse,Confiux Enterprises Pvt Ltd 0 % Shares,,
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,spouse,Magadha Autos Pvt Ltd 0% Shares,,
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,huf,Axis Mutual No-INF846k01k01,,1597
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,huf,Mirae Asset Hangseng Asset Nyse No-INF76901H57,,9427
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,huf,Mirae Asset Nyse No-INF769k01HF4,,18560
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,huf,Quant Mutual Small Cap No-INF966LDAADO,,712
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,huf,Quant Mutual Small Cap No-INF966LDAADO,,3812
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,huf,Qunat Mutual Mid Cap INF966LD1176,,2341
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,huf,PGIM India No-INF204KB1617,,18457
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,huf,Nippon India PSU No-INF204KB1617,,14842
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,huf,Nippon India Nifty150 No-INF204KB1V60,,18892
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,huf,UTI Mutual No-INF789FB1X58,,15212
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep1,Axis Mutual No-INF846k01k01,,3000
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep1,Mirae Asset Hangseng Asset Nyse No-INF76901H57,,16341
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep1,Mirae Asset Nyse No-INF769k01HF4,,29694
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep1,Quant Mutual Small Cap No-INF966LDAADO,,1500
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep1,Qunat Mutual Mid Cap INF966LD1176,,7396
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep1,PGIM India No-INF204KB1617,,3660
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep1,Nippon India PSU No-INF204KB1617,,26578
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep1,Nippon India Nifty150 No-INF204KB1V60,,26193
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep1,Nippon India ETF No-INF200K0VT2,,28338
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep1,PUSI No-INF200K01VT2,,35150
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep2,Axis Mutual No-INF846k01k01,,3120
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep2,Mirae Asset Hangseng Asset Nyse No-INF76901H57,,16341
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep2,Mirae Asset Nyse No-INF769k01HF4,,29696
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep2,Quant Mutual Small Cap No-INF966LDAADO,,1550
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep2,Qunat Mutual Mid Cap INF966LD1176,,7594
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep2,PGIM India No-INF204KB1617,,3800
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep2,Nippon India PSU No-INF204KB1617,,26578
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep2,Nippon India Nifty150 No-INF204KB1V60,,26193
1681,ARUN BHARTI,JAMUI (SC)  (BIHAR),,dep2,No-INF200K01VT2,,35150
2013,DUSHYANT SINGH,JHALAWAR-BARAN  (RAJASTHAN),,self,1- Niyant Heritaz Hotel Private Limited Share-253235,,2532350
2013,DUSHYANT SINGH,JHALAWAR-BARAN  (RAJASTHAN),,self,2-Niyant Pharmacy Private Limited Share-5000,,50000
2013,DUSHYANT SINGH,JHALAWAR-BARAN  (RAJASTHAN),,self,3-Dhualpur Dairy private Limited Share-5000,,50000
2013,DUSHYANT SINGH,JHALAWAR-BARAN  (RAJASTHAN),,spouse,1-Share Heritaz Hotel Private Limited Share-253335,,2533350
2013,DUSHYANT SINGH,JHALAWAR-BARAN  (RAJASTHAN),,spouse,2-Niyant Pharmacy Private Limited Share-5000,,50000
2013,DUSHYANT SINGH,JHALAWAR-BARAN  (RAJASTHAN),,spouse,3-Dhaulpur Dairy Private Limited Share-5000,,50000
2013,DUSHYANT SINGH,JHALAWAR-BARAN  (RAJASTHAN),,spouse,4-Bharat Hotel Limited Share-999,,28471
1843,GAJENDRA SINGH SHEKHAWAT,JODHPUR  (RAJASTHAN),,self,Laxmi Real Mart P. Ltd.,,18330
1843,GAJENDRA SINGH SHEKHAWAT,JODHPUR  (RAJASTHAN),,self,JSW Steel,,299474
1843,GAJENDRA SINGH SHEKHAWAT,JODHPUR  (RAJASTHAN),,self,Reliance Power,,6800
1843,GAJENDRA SINGH SHEKHAWAT,JODHPUR  (RAJASTHAN),,self,Navnidhi Super Infra Co.Pvt. ltd.,,50000
1843,GAJENDRA SINGH SHEKHAWAT,JODHPUR  (RAJASTHAN),,self,Western Garner P.Ltd.,,50000
1843,GAJENDRA SINGH SHEKHAWAT,JODHPUR  (RAJASTHAN),,spouse,Bihar Spanch Iron,,141054
1843,GAJENDRA SINGH SHEKHAWAT,JODHPUR  (RAJASTHAN),,spouse,JSW Steel,,160815
1843,GAJENDRA SINGH SHEKHAWAT,JODHPUR  (RAJASTHAN),,spouse,Reliance Power,,7310
1843,GAJENDRA SINGH SHEKHAWAT,JODHPUR  (RAJASTHAN),,spouse,IDFC Bank,,6120
1843,GAJENDRA SINGH SHEKHAWAT,JODHPUR  (RAJASTHAN),,spouse,Navnidhi Super Infra Co.Pvt. ltd.,,100000
1843,GAJENDRA SINGH SHEKHAWAT,JODHPUR  (RAJASTHAN),,spouse,Lusid Pharma Co.P.Ltd.,,7791420
1843,GAJENDRA SINGH SHEKHAWAT,JODHPUR  (RAJASTHAN),,spouse,Western Garner P.Ltd.,,50000
1843,GAJENDRA SINGH SHEKHAWAT,JODHPUR  (RAJASTHAN),,huf,Lusid Pharma Co.P.Ltd.,,1300000
5111,Y. S. AVINASH REDDY,KADAPA  (ANDHRA PRADESH),,spouse,Share In Kotak PCS Securities LTD Hydrabad,,2479206
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(1)Alembic Pharmaceu-EQ(5),,4588
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(2)Apollo Hospit-EQ(5),,30035
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(3)Aptech Ltd(33),,6735
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(4)Asian Paints EQ-1,,8573
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(5)Aurbindo-EQ-RE1,,42199
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(6)Avenue Super-EQ,,23787
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(7)Bajaj Auto-EQ(10),,83800
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(8)Bajaj Finance-EQ,,32276
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(9)Bajaj Finserv-EQ1,,20436
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(10)Bata(India)-EQ(16),,22464
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(11)Bharti Airtel PP EQ(2),,1523
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(12)Bharti Airtel EQ 5(15),,17538
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(13)Birla Soft EQ2,,46946
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(14)Britania Ind-EQ1,,38860
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(15)Chambal Fert Eqy(211),,71191
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(16)Cipla Ltd New EQ(31),,45602
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(17)Colgate Palm-EQRE 1(17),,43741
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(18)Dabur India(RE-1)(90),,46759
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(19)Divis Labour EQ-2(15),,52152
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(20)Dr Reddys Lab RS/5/(17),,107086
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(21)Eicher Motors EQ-1(20),,74732
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(22)Emami Ltd-EQ RE-1(134),,58638
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(23)HCL Tech (FV RS2)(88),,143563
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(24)HDFC bank-EQ1-(19),,27741
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(25)Hero Motoco(RS-2)(32),,144474
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(26)Hindalco Ind-EQ RE 1(25),,12653
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(27)Hindustan unilev RE1(103),,238326
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(28)IIFL Finance-EQ2(5),,1919
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(29)Ind-Swift RS-2(500),,7890
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(30)Indian Railway-EQ(575),,71415
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,Info Edge-EQ(2),,10232
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(32)Infosys Ltd-EQ5(174),,280435
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(33)IPCA Laborator EQ1-(5),,5661
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(34)ITC Limited-EQ Re-1(110),,46464
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(35)Jio Financial EQ(356),,116839
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(36)JSW Steel -Eqty(40),,31682
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(37)Kotak Mahindra EQ5(4),,6911
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(38)Larsen & Tubor EQ2(80),,283384
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(39)Laurus Labs-EQ2(10),,4004
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(40)Life Insurence-EQ(15),,13630
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(41)Lupin Limited-EQ2(15),,24041
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(42)Mah & Mah Eq Rs5(5),,9265
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(43)Marico Lim-EQ RE-1(60),,29817
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(44)Mphasis Limited Eq(16),,37978
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(45)Navin Fluroine- Eq2(9),,26371
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(46)Nestle India Ltd(12),,31001
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(47)Oracle finance RS-5(15),,120406
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(48)Rail Vikas Nigam Eq(780),,173745
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(49)Raymond Limited EQ(1),,1627
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(50)Relience Capital(3),,0
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,Relience Indus-EQ(271),,776333
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,(52)Relience Power EQ(271)(15),,305
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,Sah Plymers-EQ(250),,21912
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,Sun Pharma Re.1(10),,15579
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,Tata Consultancy-1(36),,149342
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,Tata Consumer Eq1-(40),,47146
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,Tata Steel-EQ1/-(125),,17937
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,Tata Technolt-EQ2 (23),,23863
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,Tech Mahindra-EQ(129),,164707
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,UPL Limited-EQ Rs-2(35),,15827
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,Wipro Equility-RS2(87),,43878
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,self,Wockhardt Ltd New(35),,18357
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Hudco(505),,586810
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Hudco(505),,1186599
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,(1)Alembic Pharmaceu-EQ(5,,4588
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,(2)Apollo Hospit-EQ(5),,30035
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,(3)Asian Paints EQ-1,,8573
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Aurbindo-EQ-RE1,,42199
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Avenue Super-EQ,,23787
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Bajaj Auto-EQ(12),,100560
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Bajaj Finance-EQ,,25821
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Bajaj Finserv-EQ1,,20436
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Bandhan Bank-EQ1-(40),,7134
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Bata(India)-EQ(20),,28080
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Bharti Airtel PP EQ(2),,1523
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Bharti Airtel EQ 5(15),,17538
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Birla Soft EQ2,,54168
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Britania Ind-EQ1,,38860
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Cipla Ltd New EQ(31),,44131
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Colgate Palm-EQRE,,48887
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Dabur India(RE-1)(95),,49357
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Divis Labour EQ-2(14),,48675
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Dr Reddys Lab RS/5/(13),,81889
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Eicher Motors EQ-1(19),,70995
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Emami Ltd-EQ RE-1(135),,59076
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,HCL Tech (FV RS2)(91),,148457
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,HDFC bank-EQ1-(18),,26281
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Heg Limited EQ(23),,39709
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Hero Motorcop (RS2)(32),,144470
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Hindalco Ind-EQ RE 1(35),,17715
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Hindustan unilev RE1(100),,231385
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Indian Railway-EQ(575),,71415
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Info Edge-EQ(2),,10232
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Infosys Ltd-EQ5(359),,578600
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,IPCA Laborator EQ1-(5),,5661
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,ITC Limited-EQ Re-1(110),,46464
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Jio Financial EQ(75),,24615
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,JSW Steel -Eqty(40),,31682
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Kotak Mahindra EQ5(6),,10367
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Larsen & Tubor EQ2(40),,141692
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Laurus Labs-EQ2(10),,4004
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Life Insurence-EQ(15),,13630
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Lupin Limited-EQ2(15),,24041
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Mah & Mah Eq Rs5(5),,9265
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Marico Lim-EQ RE-1(50),,24847
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Mphasis Limited Eq(163),,386904
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Navin Fluroine- Eq2(10),,29302
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Nestle India Ltd(12),,31001
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Nippon Life India Eq(39),,17421
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Oracle finance RS-5(15),,120406
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Power Fin Corp-EQ(1250),,496562
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Rail Vikas Nigam Eq(780),,173745
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Rail Vikas Nigam Eq(780),,1627
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Sah Plymers-EQ(250),,21912
444,BRIJENDRA SINGH OLA,JHUNJHUNU  (RAJASTHAN),,spouse,Sun Pharma Re.1(10),,15579
